38.7132 	EXP 	polygon_3: autoDraw = True
41.7320 	EXP 	polygon_3: autoDraw = False
41.7320 	EXP 	polygon_4: autoDraw = False
41.7352 	EXP 	New trial (rep=3, index=0): None
41.7530 	EXP 	strza: autoDraw = False
41.7530 	EXP 	polygon_3: autoDraw = False
41.7530 	EXP 	polygon_4: autoDraw = False
41.7530 	EXP 	fiksa: autoDraw = True
43.7673 	EXP 	fiksa: autoDraw = False
43.7673 	EXP 	strza: autoDraw = True
43.7673 	EXP 	polygon_3: autoDraw = True
46.7322 	EXP 	polygon_4: autoDraw = True
49.7338 	EXP 	polygon_3: autoDraw = False
49.7338 	EXP 	polygon_4: autoDraw = False
49.7536 	EXP 	New trial (rep=4, index=0): None
49.7671 	EXP 	strza: autoDraw = False
49.7671 	EXP 	polygon_3: autoDraw = False
49.7671 	EXP 	polygon_4: autoDraw = False
49.7671 	EXP 	fiksa: autoDraw = True
51.7710 	EXP 	fiksa: autoDraw = False
51.7710 	EXP 	fiksa: autoDraw = False
51.7710 	EXP 	strza: autoDraw = True
51.7710 	EXP 	polygon_4: autoDraw = True
54.7367 	EXP 	polygon_3: autoDraw = True
57.7402 	EXP 	polygon_3: autoDraw = False
57.7402 	EXP 	polygon_4: autoDraw = False
57.7719 	EXP 	New trial (rep=5, index=0): None
57.7896 	EXP 	strza: autoDraw = False
57.7896 	EXP 	polygon_3: autoDraw = False
57.7896 	EXP 	polygon_4: autoDraw = False
57.7896 	EXP 	fiksa: autoDraw = True
59.8051 	EXP 	fiksa: autoDraw = False
59.8051 	EXP 	strza: autoDraw = True
59.8051 	EXP 	polygon_4: autoDraw = True
62.7921 	EXP 	polygon_3: autoDraw = True
65.7722 	EXP 	polygon_3: autoDraw = False
65.7722 	EXP 	polygon_4: autoDraw = False
65.7958 	EXP 	New trial (rep=6, index=0): None
65.8075 	EXP 	strza: autoDraw = False
65.8075 	EXP 	polygon_3: autoDraw = False
65.8075 	EXP 	polygon_4: autoDraw = False
65.8075 	EXP 	fiksa: autoDraw = True
67.8079 	EXP 	fiksa: autoDraw = False
67.8079 	EXP 	fiksa: autoDraw = False
67.8079 	EXP 	strza: autoDraw = True
67.8079 	EXP 	polygon_3: autoDraw = True
70.7742 	EXP 	polygon_4: autoDraw = True
73.7778 	EXP 	polygon_3: autoDraw = False
73.7778 	EXP 	polygon_4: autoDraw = False
73.7941 	EXP 	New trial (rep=7, index=0): None
73.8133 	EXP 	strza: autoDraw = False
73.8133 	EXP 	strza: autoDraw = False
73.8133 	EXP 	polygon_3: autoDraw = False
73.8133 	EXP 	polygon_4: autoDraw = False
73.8133 	EXP 	fiksa: autoDraw = True
75.8282 	EXP 	fiksa: autoDraw = False
75.8282 	EXP 	strza: autoDraw = True
75.8282 	EXP 	polygon_3: autoDraw = True
78.8137 	EXP 	polygon_4: autoDraw = True
81.7947 	EXP 	polygon_3: autoDraw = False
81.7947 	EXP 	polygon_4: autoDraw = False
81.7970 	EXP 	New trial (rep=8, index=0): None
81.8113 	EXP 	strza: autoDraw = False
81.8113 	EXP 	polygon_3: autoDraw = False
81.8113 	EXP 	polygon_4: autoDraw = False
81.8113 	EXP 	fiksa: autoDraw = True
83.8180 	EXP 	fiksa: autoDraw = False
83.8180 	EXP 	fiksa: autoDraw = False
83.8180 	EXP 	strza: autoDraw = True
83.8180 	EXP 	polygon_3: autoDraw = True
86.7843 	EXP 	polygon_4: autoDraw = True
89.7809 	EXP 	polygon_3: autoDraw = False
89.7809 	EXP 	polygon_4: autoDraw = False
89.8036 	EXP 	New trial (rep=9, index=0): None
89.8141 	EXP 	strza: autoDraw = False
89.8141 	EXP 	polygon_3: autoDraw = False
